0.023317320848178620107393754778968286700546741485595703125,-0.05233277065777473813223963361451751552522182464599609375,-0.08821817062138932741266472703500767238438129425048828125,0.0603530921474720594144258711821748875081539154052734375,-0.030516930735243523453714686866078409366309642791748046875,0.0027340971030230427907259382891425048001110553741455078125,-0.079554104082280474585786578245460987091064453125,-0.0157113594893427931109552986299604526720941066741943359375,-0.062530199526703966750318386402796022593975067138671875,-0.0112406403893673921545737215410554199479520320892333984375,0.0108303869112994048673481728428669157437980175018310546875,0.1111653615110580195501910338862217031419277191162109375,-0.054881489544145810322017808857708587311208248138427734375,-0.029244128944235385503258584094510297290980815887451171875,0.0075313091185122728321577056931346305646002292633056640625,0.01156562342116343282405477310703645343892276287078857421875,6.13716714950710874598716060290826135315001010894775390625e-05,0.05167454692683855210777466027138871140778064727783203125,0.00801462233690920962392301163390584406442940235137939453125,-0.047172134453492449435163536008985829539597034454345703125,0.00218313793161152742972053175662949797697365283966064453125,0.074632138520490165500831380995805375277996063232421875,0.03929805413451549489511904766914085485041141510009765625,-0.007358817652493024157045464761495168204419314861297607421875,0.038596092407524033862653567439338075928390026092529296875,-0.055437078195390405987996729209044133313000202178955078125,-0.0184549029847130667547627780322727630846202373504638671875,0.055457727821153712799429058577516116201877593994140625,0.0089832440570399123280775910416195983998477458953857421875,-0.1123336841691002507825913880878943018615245819091796875,-0.06836811041808736610914110087833250872790813446044921875,0.09512972935993213585703642820590175688266754150390625,-0.05562131682310271496572084970466676168143749237060546875,-0.0431483812402709554501001321114017628133296966552734375,-0.00865588296180990444950165141335673979483544826507568359375,-0.01131707283574294974071161590245537809096276760101318359375,-0.05217801746110557747915237314373371191322803497314453125,-0.07238793834510993951969481940977857448160648345947265625,-0.11071488788705341477225374546833336353302001953125,-0.108090313446636610006379441983881406486034393310546875,-0.0996622916281756643375189241851330734789371490478515625,-0.063695807970781059825782222105772234499454498291015625,-0.04598402467352784295240297751661273650825023651123046875,0.00741147249633694778225834198792654206044971942901611328125,0.044339460210388696725924972952270763926208019256591796875,0.10588933078876507087873193313498632051050662994384765625,0.1221873185484201596029407710375380702316761016845703125,0.082981148633610557485695835566730238497257232666015625,0.008960813902180779499939689003440435044467449188232421875,-0.0386292086223021524649112734550726599991321563720703125,-0.037150166675104394353734704736780258826911449432373046875,-0.04361902802582169613732077095846761949360370635986328125,0.0569847490422461244730101270761224441230297088623046875,0.0234506990346075860909280663690879009664058685302734375,0.076251732985742393111650017090141773223876953125,0.01781136362238465442597856736028916202485561370849609375,0.006370654302276159731965865518077407614327967166900634765625,0.0163995664378739636202197971215355210006237030029296875,-0.0115893687561719506418089764565593213774263858795166015625,-0.01737961650347384645609594144843867979943752288818359375,-0.04110426331321771764581995967091643251478672027587890625,0.01443597081420589824107825194232646026648581027984619140625,-0.0168792626547897388344932068093839916400611400604248046875,-0.055126711052533257373386987865160335786640644073486328125,-0.0441759099176759206795139789392123930156230926513671875,-0.1547600364917921245133669572169310413300991058349609375,-0.069419459177275932848516504236613400280475616455078125,-0.0765398210645825416431620169532834552228450775146484375,-0.006211813142129700426874450158720719628036022186279296875,0.02479457697531517457179006669321097433567047119140625,-0.10801080571607325764293960901341051794588565826416015625,-0.107886682932167909942933192724012769758701324462890625,-0.1062857409674012598710390875567100010812282562255859375,-0.0926325164078237450748787296106456778943538665771484375,0.004151277347780264748156042742266436107456684112548828125,0.0954803039804270337054248329877736978232860565185546875,-0.0010431664366411011989066448535368181183002889156341552734375,0.0781273903460699969958369592859526164829730987548828125,-0.00078498132238819591684209076021261353162117302417755126953125,0.1192164784193046056515186137403361499309539794921875,0.0265025784169770038667390821274238987825810909271240234375,-0.021688217811255343370202552932823891751468181610107421875,-0.0535174555332243728766883350544958375394344329833984375,-0.05907100216804082870591940945814712904393672943115234375,0.01068481608247197345296086723465123213827610015869140625,-0.068185932156612782950588780295220203697681427001953125,-0.104820992690903114219480585234123282134532928466796875,-0.08623671967956254846843222594543476589024066925048828125,-0.013511762286041693881255554288145503960549831390380859375,-0.05910104877322763794467164188972674310207366943359375,-0.03587313123666112379961390388416475616395473480224609375,-0.0992533686997190967016280183088383637368679046630859375,0.0444969095413430271168664376091328449547290802001953125,0.0830847088926321697410770639180555008351802825927734375,-0.107519389572797108289847756168455816805362701416015625,0.02139737830655501216181590962150949053466320037841796875,-0.0331644105033560843143192187199019826948642730712890625,-0.104091789796437017567853899890906177461147308349609375,-0.226611051467769664125029294154956005513668060302734375,-0.03693417266614625049658826583254267461597919464111328125,-0.0824120832471086917081493083969689905643463134765625,0.01131846677647045489034649534687559935264289379119873046875,0.032196179074744306347621858321872423402965068817138671875,0.0852878019781602159099520577001385390758514404296875,-0.044963387255810220721752301642482052557170391082763671875,-0.0105473150363452651545603799831951619125902652740478515625,0.0294607545240752922988125561687411391176283359527587890625,0.060567163498787456032967924102194956503808498382568359375,0.0639474017227531776885740555371739901602268218994140625,-0.03469311233889064982616190491171437315642833709716796875,-0.046428187543768241474229085952174500562250614166259765625,-0.00084274267796561989907200285188082489185035228729248046875,0.0936445197378163174395382384318509139120578765869140625,0.027348642150135160644452980704954825341701507568359375,-0.04948837648479349760055612250653211958706378936767578125,-0.0271499596889146384282032187229560804553329944610595703125,0.03404789047243562960520790738883079029619693756103515625,0.11339639391939282386800869062426500022411346435546875,0.00175766113832651082495017735851661200285889208316802978515625,0.11010405807416932810749443660824908874928951263427734375,0.04309885927409430605994344887221814133226871490478515625,-0.0906271869454363943052754848395125009119510650634765625,-0.02464179571176339234028773717000149190425872802734375,0.0860731949276172525475914198977989144623279571533203125,-0.01518134508357578404957877182823722250759601593017578125,0.11258684495346056586573268987194751389324665069580078125,0.0314197951062724356585675877795438282191753387451171875,-0.05841595483566751345616552271167165599763393402099609375,-0.02787068126262655376468302392822806723415851593017578125,-0.029862108379302761129725496402897988446056842803955078125,-0.0237050150293481830254815889702513231895864009857177734375,-0.01105398393269889541212780414980443310923874378204345703125,-0.07009962280586978788932128736632876098155975341796875,0.00844430181415504847730613136036481591872870922088623046875,-0.0203350345077147609540446637765853665769100189208984375,0.08215446674101622992480997709208168089389801025390625,0.085436399496198689451631480551441200077533721923828125,-0.002521690540411326841852002189625636674463748931884765625,0.04469462973973085950785133491081069223582744598388671875,0.04598009993389089167248329204085166566073894500732421875,0.011435256206274328760752467815109412185847759246826171875,-0.00893900707439704116097356489945013890974223613739013671875,-0.0096451503865698506867687456178828142583370208740234375,0.115487007463098090287445529611431993544101715087890625,-0.014900217849455742180619921555262408219277858734130859375,0.07250577411047032239110876616905443370342254638671875,-0.036944914396256196831291873650116031058132648468017578125,0.016245276676489783795886978623457252979278564453125,0.014744813546151258609739898020052351057529449462890625,-0.021251714732366665250307136147966957651078701019287109375,0.05948556287855132074238184713976806960999965667724609375,-0.06686838276291735827516760082289692945778369903564453125,-0.04300806319083545770087795290237409062683582305908203125,-0.033755622343573599142274588302825577557086944580078125,-0.03417571645177129580073227543834946118295192718505859375,0.084798955338242054668995706379064358770847320556640625,-0.018912348887933860819288156562834046781063079833984375,-0.005430805540121289194666065469618843053467571735382080078125,0.043473712879870750336319673579055233858525753021240234375,-0.00749354226076653050225839791664839140139520168304443359375,0.027881050032528220672389807077706791460514068603515625,-0.012730428195104774580226347779898787848651409149169921875,-0.062785678524428567559567682110355235636234283447265625,0.069239636964343598268811774687492288649082183837890625,0.057034747446709659068897479983206721954047679901123046875,-0.020381008477373958875933368517507915385067462921142578125,-0.03321243395937538422924006908942828886210918426513671875,-0.00146842749182076490015169678571282929624430835247039794921875,-0.01657399288196327591382583932499983347952365875244140625,0.02642183608212507472945418385279481299221515655517578125,-0.04362980353800217925286375475479871965944766998291015625,-0.06273604989601351544781238089854014106094837188720703125,0.061257802289853703625599479209995479322969913482666015625,-0.00439772734397049676335900159074299153871834278106689453125,0.0181518413988010808568507314930684515275061130523681640625,0.01457722182484507029986975368274215725250542163848876953125,0.0018095314084081407131343599559158974443562328815460205078125,-0.014809147226941911379416438876432948745787143707275390625,-0.01863483953597273867774930522500653751194477081298828125,-0.05142889176387956118308153463658527471125125885009765625,0.041509734579438496704373307011337601579725742340087890625,0.04176620726861217380854185421412694267928600311279296875,0.008581227067793385787641824435922899283468723297119140625,0.0274259695839450569343487273954451666213572025299072265625,0.00736994962285223050024729474216655944474041461944580078125,-0.00400276354520077114196308087912257178686559200286865234375,0.0078779565714192402448023955230382853187620639801025390625,-0.0052423929412284096807095323811154230497777462005615234375,0.0008078567264498321721932772021546043106354773044586181640625,0.0780427824963175476025156740433885715901851654052734375,-0.018149471612754895788466313888420700095593929290771484375,-0.00766722649701947513156685687363278702832758426666259765625,0.02263599047351720627840876431946526281535625457763671875,0.0741887980569249372297946365506504662334918975830078125,0.013738711658785873748200856425683014094829559326171875,-0.03175604509111773499085984440171159803867340087890625,0.00665142872465973068740741069859723211266100406646728515625,0.031252484948674170983640152599036809988319873809814453125,0.0139956007095894084668596946130492142401635646820068359375,0.0347965420812772208147833907787571661174297332763671875,0.022803490035096261878688750357468961738049983978271484375,-0.0459619161764597550234867640028824098408222198486328125,-0.090697564382829887197345897220657207071781158447265625,0.00055103318353182345439023048783155900309793651103973388671875,0.04552729058428128805502410614280961453914642333984375,0.0849825128008490360276283581697498448193073272705078125,0.0158858730251738265726313414916148758493363857269287109375,-0.08884557037925626399310630176842096261680126190185546875,0.089543506009471751649897441893699578940868377685546875,0.0752131976737679952549342488055117428302764892578125,-0.03110046492595981704187835248376359231770038604736328125,0.029497031177416276059854993718545301817357540130615234375,0.02155179321559115568351927549883839674293994903564453125,0.08388016894299908654542008434873423539102077484130859375,0.040090425598107097548972177492032642476260662078857421875,0.0452234606948599682230138796512619592249393463134765625,0.05818896849211745159191622178695979528129100799560546875,-0.011770509945382860717000284012101474218070507049560546875,0.0677048033604906451810023781945346854627132415771484375,-0.03714759864867657468412431853721500374376773834228515625,-0.052383666254693629638072849274976761080324649810791015625,-0.03184532611269030866196771967224776744842529296875,0.056209999212688988023955971584655344486236572265625,-0.01342902588237619709854442362484405748546123504638671875,-0.026775569615045242966022698283268255181610584259033203125,-0.022277746337245933616610926719658891670405864715576171875,0.06419946949476275366297528535142191685736179351806640625,0.035722056795009941854157631269117700867354869842529296875,-0.1170997433921210362228748635970987379550933837890625,-0.0177439252391998099345205019972127047367393970489501953125,0.055557813366690300682648739893920719623565673828125,0.008907836525771962998820896473262109793722629547119140625,-0.00491571525593910603479930188086655107326805591583251953125,0.0380653261118671093488075030109030194580554962158203125,0.1776233537582446453395590424406691454350948333740234375,0.0497279925544666101533408664181479252874851226806640625,0.1006049404747201003740286751053645275533199310302734375,-0.06224946688215471368721409817226231098175048828125,-0.0204306231905246084290528330029701464809477329254150390625,0.0267430817183132822634217262702804873697459697723388671875,0.02037250436623445903894236153064412064850330352783203125,-0.016283606840556276440512561975992866791784763336181640625,-0.07821132217793269614247719800914637744426727294921875,0.0172568037243479195652628988000287790782749652862548828125,-0.01423893552374257132075996423736796714365482330322265625,0.063082700195605301285439736602711491286754608154296875,0.048642542220999736291009440947163966484367847442626953125,0.0143549783177472876916080934961428283713757991790771484375,-0.02170556325166927980063746872474439442157745361328125,0.017844009526426111988950395925712655298411846160888671875,-0.00314315833780909499595157541307344217784702777862548828125,-0.0962184366808573610096999573215725831687450408935546875,-0.073506036589988721363653212392819114029407501220703125,-0.0696684525211477001516158225058461539447307586669921875,0.022521621073047941308242769764547119848430156707763671875,-0.004049657661018423067400551218497639638371765613555908203125,-0.0115262907484844183414463003600758383981883525848388671875,-0.04288563431822849103536299253391916863620281219482421875,0.0544984738451562977790132435984560288488864898681640625,0.029799405276680838994263211816360126249492168426513671875,0.0623318058054030121883926085502025671303272247314453125,0.0088699108872485436794175228669701027683913707733154296875,0.161018445616283367716192742591374553740024566650390625,-0.039024117995058830998811316703722695820033550262451171875,0.0191821507911187627559712609581765718758106231689453125,0.0664536596196737272546073427292867563664913177490234375,-0.020869229917728389367415076094403048045933246612548828125,0.040780039829569958431676468535442836582660675048828125,0.0083774820226512579368627342546460567973554134368896484375,0.047861864535193247849331754650847869925200939178466796875,-0.00969306704762527837626606697085662744939327239990234375,0.006328931935721106814829450826209722436033189296722412109375,0.00507111736537244929545753535649055265821516513824462890625,-0.038711457884057887124384933485998772084712982177734375,0.0530668364165907957552548168678185902535915374755859375,0.017088106356981179467791065462733968161046504974365234375,-0.01267691584976800463213653102911848691292107105255126953125,0.0185247777219013191885021996085924911312758922576904296875,-0.09812865393980552131125705273007042706012725830078125,0.04056206741551482419794183442718349397182464599609375,0.01611394663060113086050506581159424968063831329345703125,-0.028735126581026566860987969675989006645977497100830078125,0.0024288051664339061798403296421611230471171438694000244140625,-0.002683175331273510676177718181634190841577947139739990234375,0.020447179673796132826080196309703751467168331146240234375,0.0023326092817808896651143868439248763024806976318359375,0.06462958205620412954761633272937615402042865753173828125,0.091777646000960277916647100937552750110626220703125,0.0778934221769345125352401737472973763942718505859375,0.00766720123999056236974158906605225638486444950103759765625,-0.030964668425968754073007715987841947935521602630615234375,-0.04340106090234883973177915095220669172704219818115234375,0.0358335328558329335724152997499913908541202545166015625,0.038083254644759985396706980509407003410160541534423828125,-0.01483529944570630317024484412513629649765789508819580078125,-0.04069005858498057903727129769322345964610576629638671875,-0.006327872029515458664195026727838921942748129367828369140625,-0.027067310969835382816750524170856806449592113494873046875,-0.058450273538836951259245466872016550041735172271728515625,0.00095666008167982763410464031039737164974212646484375,0.04730056698470137821477266015790519304573535919189453125,0.00711629873569765737661985127715524868108332157135009765625,-0.018517756931630324768178752492531202733516693115234375,0.0928307975799549101036944875886547379195690155029296875,0.080144302581989068645640372778871096670627593994140625,0.09089399750316724813092861268160049803555011749267578125,0.005714690860930848881338306455290876328945159912109375,0.06575428010053201155482582862532581202685832977294921875,0.0577904179036107523703691413174965418875217437744140625,0.0820129416205423178443112419699900783598423004150390625,0.08145111820402782532024588135755038820207118988037109375,0.06255456405850219614439566839791950769722461700439453125,0.05045625755509554333233523948365473188459873199462890625,-0.021712449448688830866416310527711175382137298583984375,0.0273953998404706522418194936108193360269069671630859375,0.0304590931202585978032626456979414797388017177581787109375,-0.0255856120720555357817005415199673734605312347412109375,-0.02152452180300967743420414990396238863468170166015625,-0.024639539366364378303320137320042704232037067413330078125,-0.0172102862081643069591674333196351653896272182464599609375,0.079975934371159074220969387170043773949146270751953125,0.1726316873404585283680034990538842976093292236328125,0.04349636119140116996550915473562781699001789093017578125,-0.00557557663445139815860951415515955886803567409515380859375,0.021103777818887316242157936585499555803835391998291015625,0.057780128575416693503807863407928380183875560760498046875,0.0697435458886876136208599064048030413687229156494140625,-0.01085975601678649919701324932930219802074134349822998046875,0.007505314864085032601492830650613541365601122379302978515625,-0.027688770725726404020594628718754393048584461212158203125,-0.06930682418677946987628502029110677540302276611328125,-0.0306874419306382532901533721769737894646823406219482421875,0.0365978499202226081887801001357729546725749969482421875,0.064445967733487707906903096954920329153537750244140625,-0.0191750548610518829761861780980325420387089252471923828125,-0.0333930222991600800241940305568277835845947265625,-0.1000317360321105741860492344130761921405792236328125,0.06582934867585306382142817938074585981667041778564453125,-0.04563655189700717429435172789453645236790180206298828125,0.02662866244550453342920803834203979931771755218505859375,0.047895593992659891979801756178858340717852115631103515625,0.022613488249289388776208653553112526424229145050048828125,-0.0107692286076833364238947154944980866275727748870849609375,0.0135658102627235731263422024994724779389798641204833984375,0.000120400052764980751950074644440746851614676415920257568359375,0.0015405298278199177665348518218024764792062342166900634765625,0.0256196619053812579824835893305134959518909454345703125,-3.21885700150888382810310250903285123058594763278961181640625e-07,0.0506836896260727254315270329243503510951995849609375,0.01109032203170644097223185298162206890992820262908935546875,0.158532499922329928043751579025411047041416168212890625,-0.150997222216904758429478761172504164278507232666015625,-0.09716503575329753228384532803829642944037914276123046875,0.025257939993596469074876864624457084573805332183837890625,0.019766272611103481715577601107725058682262897491455078125,0.076321985256009028386614545524935238063335418701171875,0.035897417439470051536698491645438480190932750701904296875,0.0767334929720565328548076422521262429654598236083984375,-0.0287132205348216672236016933084101765416562557220458984375,0.1029959443491087756061830305043258704245090484619140625,0.02340483173507441894134473159283515997231006622314453125,0.0777684411302812239608073241470265202224254608154296875,0.038661922592685728228278918550131493248045444488525390625,-0.0122106026538536562020542675099932239390909671783447265625,-0.14465708417162381760334710634197108447551727294921875,-0.0948062412981347246709873388681444339454174041748046875,0.0130191985058270391639734242517079110257327556610107421875,0.11814545212357223380461590522827464155852794647216796875,0.028748491953038579627133231042535044252872467041015625,0.0226777816708099537457155037145639653317630290985107421875,-0.02662264543954319384599926934242830611765384674072265625,0.046554309065777378651151963140364387072622776031494140625,0.0087677203477159910971483469666054588742554187774658203125,-0.021484021211146515917267407758117769844830036163330078125,-0.009080004047393903932050562843869556672871112823486328125,-0.0974606648122488261609674964347505010664463043212890625,-0.0352705125709478484186121249877032823860645294189453125,0.016367724335425916371011823002845630981028079986572265625,0.03919777633610965761334909984725527465343475341796875,0.00536255584152407586973065889424105989746749401092529296875,-0.02324609506654277957249377095649833790957927703857421875,-0.0246246628787149084149898925488741951994597911834716796875,-0.005753776651186815783989292327760267653502523899078369140625,0.00775895792024643322915000709372179699130356311798095703125,0.05353521158077616248771590790056507103145122528076171875,0.054484751444464456227034787616503308527171611785888671875,0.00498862801867737577776740209856143337674438953399658203125,0.19779275570193022293352669294108636677265167236328125,0.00398408970735098476312341375660253106616437435150146484375
