0.03786267441770807540279975000885315239429473876953125,0.0703688823529974027959354998529306612908840179443359375,0.009548397403246235148888132471256540156900882720947265625,0.10016126935213419402170842431587516330182552337646484375,0.00678370030131264338535412861119766603223979473114013671875,-0.010441683532088956443129035278616356663405895233154296875,0.1164303369925679676466501177856116555631160736083984375,0.10078354191597437006233661804799339734017848968505859375,0.0183111157561131332460746534707141108810901641845703125,-0.005055305029392030864709983717375507694669067859649658203125,-0.03940533437886743761691121790136094205081462860107421875,-0.079720311557683387615469428055803291499614715576171875,0.08695013006086531326399580166253144852817058563232421875,0.1259742503992684337088547863459098152816295623779296875,-0.040232431086137353248854964249403565190732479095458984375,-0.026968433811522106446911806187927140854299068450927734375,0.047285022340550757202759513120327028445899486541748046875,0.04242261557523559212246055949435685761272907257080078125,-0.0945888265259510474525228573838830925524234771728515625,0.001048298424249229088278667632039287127554416656494140625,-0.0799205617371735732579196564984158612787723541259765625,-0.052463287487084786508972911178716458380222320556640625,0.0109158551961688020381924246748894802294671535491943359375,-0.0122506672301222439835921562689691199921071529388427734375,0.0254787518303847167200348877713622641749680042266845703125,0.11361592012617120761586164690015721134841442108154296875,0.09098589462470473010480276343514560721814632415771484375,-0.08068819951045085037133475225346046499907970428466796875,0.06283606959750177856083297456279979087412357330322265625,-0.0699874246600874772017419900294044055044651031494140625,-0.0834650542915866544557701445228303782641887664794921875,0.0887514274544493331209338293774635531008243560791015625,0.131672290067605668451022893350454978644847869873046875,0.1141853165353474974796910146324080415070056915283203125,0.140314863217828988961599634421872906386852264404296875,-0.10512074149648571730342183627726626582443714141845703125,0.1045618275264064978014033613362698815762996673583984375,-0.019519787135981882253421559880735003389418125152587890625,0.05378611227333766897640288107140804640948772430419921875,-0.038750091747924438057015805725313839502632617950439453125,-0.09472591910973666984308039218376507051289081573486328125,-0.1218652965959266809559125022133230231702327728271484375,-0.1763403620177782238354069477281882427632808685302734375,-0.074085730336578003996095276306732557713985443115234375,-0.12187827723683632152873457243913435377180576324462890625,-0.1806026724867257071682757896269322372972965240478515625,-0.178347665695131052387978343176655471324920654296875,-0.1582527422339483624824651997187174856662750244140625,-0.0690983098776627446824250000645406544208526611328125,-0.0155635750965549581048552596485023968853056430816650390625,0.074688976720804323150559866917319595813751220703125,0.12450320781365105393678760492548462934792041778564453125,0.158494706385725658837060336736612953245639801025390625,0.187983694460803707482199342848616652190685272216796875,0.1685291812577363323999435351652209646999835968017578125,0.135789538506565887754362620398751460015773773193359375,0.0215646614395054447843591560740605928003787994384765625,-0.08338662309654769344557934118711273185908794403076171875,-0.04662122062029323832366145552441594190895557403564453125,-0.074854636673717001027483775033033452928066253662109375,-0.0676690402983226302335850732561084441840648651123046875,-0.08124031473666472324968168550185509957373142242431640625,0.0868913653461484136730774707757518626749515533447265625,0.07017297675652560406955871030731941573321819305419921875,0.0715152539625842631476615451902034692466259002685546875,0.08272226201485433083604448256664909422397613525390625,-0.0255011773524221642406306642669733264483511447906494140625,-0.031625139387657590084312886347106541506946086883544921875,-0.179327614910440136242186781601049005985260009765625,-0.12131786160161854570826989174747723154723644256591796875,-0.1500529199125482382459750851921853609383106231689453125,-0.1055163802138961159915453436042298562824726104736328125,-0.16965115858495638523351090043433941900730133056640625,-0.149023298322007835547964305078494362533092498779296875,-0.152817323762789947227958009534631855785846710205078125,-0.1278995840497598457385919346052105538547039031982421875,-0.1826620628772286092367238552469643764197826385498046875,-0.1783605605369924518299740157090127468109130859375,-0.1678330179143126821283971139564528129994869232177734375,-0.18924312864191861205398481615702621638774871826171875,-0.2575790650902514133946397123509086668491363525390625,-0.156331716523562647136458281238446943461894989013671875,-0.08188487877498208666882106854245648719370365142822265625,-0.1823413546319676281637356396458926610648632049560546875,-0.04722495104298286838773179852069006301462650299072265625,0.057770083090132214043155300942089525051414966583251953125,0.1231347377107929463857516338975983671844005584716796875,0.1873337305491728221884528693408356048166751861572265625,0.127974310099858545886064575825002975761890411376953125,0.09078662326622015388277731062771636061370372772216796875,0.0300986267298130709402226301563132437877357006072998046875,0.3320154637074603787283422207110561430454254150390625,0.39425011337053128546159541656379587948322296142578125,0.363192412630226113545717225861153565347194671630859375,0.00457324410063613372157131919948369613848626613616943359375,-0.1598245759011611422106824420552584342658519744873046875,-0.16477479700302222198615709203295409679412841796875,-0.312926828817826019335512910402030684053897857666015625,-0.26060239740890123183447713017812930047512054443359375,0.00497190339546575710283349280871334485709667205810546875,0.1402212432848649326100343159851036034524440765380859375,0.1251106729335888789744757332300650887191295623779296875,-0.0060573885747821909486532376831746660172939300537109375,0.04970314930192411273512931302320794202387332916259765625,0.115694720541876738817421710336930118501186370849609375,0.10418700770601464766773602832472533918917179107666015625,0.156136446341533730031159166173893027007579803466796875,0.169564571924601115160413655758020468056201934814453125,0.1909734155957424628358154450324946083128452301025390625,0.03615080666650020979613344707104261033236980438232421875,0.0492008257094925516295091938445693813264369964599609375,0.07069323968251295386977517409832216799259185791015625,0.018826694594604710675245229367646970786154270172119140625,-0.147947453700256248421140981008647941052913665771484375,-0.02819053026749808454898271747879334725439548492431640625,0.11178098963483389105544318908869172446429729461669921875,0.079281773303431501975779838176094926893711090087890625,0.1589557252657260721928622615450876764953136444091796875,-0.056385285909592137987278448463257518596947193145751953125,-0.039285292684331514501128168603827361948788166046142578125,0.03437044232821571954072936705415486358106136322021484375,0.08420725249828453495837266018497757613658905029296875,0.06073502635096687807259030478235217742621898651123046875,-0.0622878472980958608484769456481444649398326873779296875,0.169558035568958043182163919482263736426830291748046875,0.1505439584636916183768562405020929872989654541015625,0.11544042058804271366767579820589162409305572509765625,-0.0006827496782692184240648458626310457475483417510986328125,0.1666916202681693326415057754275039769709110260009765625,0.1124425402134633655837347987471730448305606842041015625,0.11067823109701176165220459779447992332279682159423828125,0.1943886987477613514929686289178789593279361724853515625,-0.03800484409463318613564553061223705299198627471923828125,0.0963434920698273689065871394632267765700817108154296875,0.132773797319736541755474945603054948151111602783203125,0.10927981799769044546355445390872773714363574981689453125,-0.060086060295141692499942820404612575657665729522705078125,0.06413751886902130383560916015994735062122344970703125,0.0514896799217140765936306934236199595034122467041015625,0.081026271026268525954350252504809759557247161865234375,0.0465682291438993534171686405898071825504302978515625,-0.048813855604647897468151285238491254858672618865966796875,0.10673369347554706454417328131967224180698394775390625,0.09993779541516460696026769028321723453700542449951171875,0.1343537263387971358863381965420558117330074310302734375,0.0518845104785800870228484882318298332393169403076171875,0.0681115819564692970278230177427758462727069854736328125,0.160446075737985360820658797820215113461017608642578125,-0.04157060200359434520844814642259734682738780975341796875,0.0104127098686956180706442154360047425143420696258544921875,0.04683558034157837834943194366132956929504871368408203125,0.1450130032735049978587227315074414946138858795166015625,-0.0031205908640123923569742458994369371794164180755615234375,0.1678392683189723066927712125107063911855220794677734375,0.13406763731537674200211540664895437657833099365234375,0.2008885264831225814230464266074704937636852264404296875,0.12876730749993037239420345940743573009967803955078125,0.06497808019697402792669294058214290998876094818115234375,0.2414976971942165706597194230198510922491550445556640625,0.0629637451558117955396909337650868110358715057373046875,0.11113107314263702407597378396530984900891780853271484375,0.119641720491206360321712054428644478321075439453125,0.06810646292590398498401071947228047065436840057373046875,0.09401234894034084244029969568146043457090854644775390625,0.00682089810300186283331669301333022303879261016845703125,0.13342701711295268385271128863678313791751861572265625,0.058941545643759064854183549186927848495543003082275390625,0.174597121976663161024845294377882964909076690673828125,0.1557724558726123753604753119361703284084796905517578125,0.30578014720353363653515543774119578301906585693359375,-0.0285061054009842218537329472383134998381137847900390625,0.18018336689657188376401109053404070436954498291015625,0.1431051386802985325719106413089320994913578033447265625,0.11098748367153828120468261886344407685101032257080078125,0.08419318766986232105420384641547570936381816864013671875,-0.01146468757232638017995451917840910027734935283660888671875,0.04356795868163808316264606901313527487218379974365234375,0.01889561728471129964379571219978970475494861602783203125,0.15332426440125390687541084844269789755344390869140625,0.0814916261520698681497520965422154404222965240478515625,0.056997658444670924737796013914703507907688617706298828125,0.02512086818527721476801417566093732602894306182861328125,-0.0120815291606649333200351748018874786794185638427734375,0.028406282053200872239617780223852605558931827545166015625,0.11296848195582225027333578282195958308875560760498046875,-0.06497039287410501240405125145116471685469150543212890625,-0.062344177454508147018241714931718888692557811737060546875,-0.0195551294632133991491240720961286569945514202117919921875,0.07061296949421291824222635113983415067195892333984375,-0.079635303144684310705514462824794463813304901123046875,0.00297988643977542023988380748278359533287584781646728515625,-0.1412041200681637409530821969383396208286285400390625,0.07507078497978546260949173074550344608724117279052734375,0.06876023136114606248980862801545299589633941650390625,-0.0301155207133352031956263772372039966285228729248046875,0.1252151489102257542196383610644261352717876434326171875,0.2036227909147287074009824436870985664427280426025390625,0.0794887346958188800716271771307219751179218292236328125,0.10523705050658478665770445559246581979095935821533203125,0.001082896784294462566577976758708246052265167236328125,0.03941576635063627487287618578193360008299350738525390625,0.030978624776254959360954899239004589617252349853515625,-0.016210438979964596206695404134734417311847209930419921875,-0.06384343318129571953623013769174576736986637115478515625,0.082528017415005205936751053741318173706531524658203125,0.01894897160237839217611366393612115643918514251708984375,0.06157563578784437663404816021284204907715320587158203125,0.00678553644869599355271549967483224463649094104766845703125,0.06817681452993683277608027992755523882806301116943359375,0.08308333478989084197596781677930266596376895904541015625,0.01441735821627386678056570445960460347123444080352783203125,0.0548968770768381297830984522079234011471271514892578125,0.04254194980169430373440064840906416065990924835205078125,-0.0365155531644976161231852529454044997692108154296875,0.0054500002702057535886037697991923778317868709564208984375,0.05882561417577576723392240864995983429253101348876953125,-0.044349459780415344256621068552703945897519588470458984375,-0.0035617092612346724911365214438774273730814456939697265625,0.1312719384465673433393106961375451646745204925537109375,0.1608397383436359906472290504098054952919483184814453125,-0.004143819924474664330438233861286789760924875736236572265625,0.13135112126164028012453854898922145366668701171875,0.04871914539301226698686519966940977610647678375244140625,0.05447854832640776356900147447959170676767826080322265625,0.149054915162694590069492051043198443949222564697265625,0.1457961655054230420969219039761810563504695892333984375,0.042985653038816636073438104403976467438042163848876953125,0.056117520292054350050658939608183573000133037567138671875,0.0940529415283926917279444523956044577062129974365234375,0.1681139705613350077140211169535177759826183319091796875,0.125441543749855721756603088579140603542327880859375,0.2228810019294295285963158903541625477373600006103515625,0.11301318282456336572483479585571330972015857696533203125,0.141788799744745952491342677603824995458126068115234375,0.2103624945906471810364024577211239375174045562744140625,0.233819980465805044023142045261920429766178131103515625,0.1151618313642836233245958510451600886881351470947265625,0.235821205117990040367459414483164437115192413330078125,0.2914296683622534800406356225721538066864013671875,0.191992503286535554085645571831264533102512359619140625,0.11662346533619406818704788975082919932901859283447265625,0.0555084455133600107590297056958661414682865142822265625,0.1886380466141559797410565124664572067558765411376953125,0.150399515561522589823795215124846436083316802978515625,0.2072959495555000142275048347073607146739959716796875,0.1138559489163522842058995365732698701322078704833984375,-0.09536366621573889867935491793105029501020908355712890625,-0.0650694738675935691052387710442417301237583160400390625,-0.0815543031840032239809801239971420727670192718505859375,0.182877451707748106546347344192327000200748443603515625,0.139919458554616460421726742424652911722660064697265625,0.1185135025963909571888876826051273383200168609619140625,0.0260832251569500968291226428164009121246635913848876953125,-0.083910187393756441309733418165706098079681396484375,0.14139233397020289917378477184684015810489654541015625,-0.08971588702873510567936676807221374474465847015380859375,0.056980956041577435211564761630143038928508758544921875,-0.1015298212729458526837333920411765575408935546875,0.0256873047020694349196201500262759509496390819549560546875,-0.09573938167329414106188067989933188073337078094482421875,-0.013340333828374066615918280831465381197631359100341796875,0.11199246868128630294503267350592068396508693695068359375,0.1834721852915447148912875263704336248338222503662109375,0.1288204965224834241954710023492225445806980133056640625,0.043948713858591843817169575459047337062656879425048828125,0.109072447787941728680749520208337344229221343994140625,0.138699718147923756195183386807912029325962066650390625,0.08516544635809757124444985265654395334422588348388671875,0.019878280840691424369293116569679114036262035369873046875,-0.0099090618585023527986610503148767747916281223297119140625,0.1268428245087784012046228099279687739908695220947265625,0.1531697553904045328021510385951842181384563446044921875,0.146222604487520835281344488976174034178256988525390625,0.00908153318299119438616884281145757995545864105224609375,0.1762854512732876244296420509272138588130474090576171875,0.010372283652241791329640108187959413044154644012451171875,0.1417019271642951105949492784930043853819370269775390625,0.10902861570248144340578022593035711906850337982177734375,0.1753406783108018007766304435790516436100006103515625,0.0092259620982254424148560900675875018350780010223388671875,0.10293707233704114945016527826737728901207447052001953125,0.151630059824450491579028721389477141201496124267578125,0.12968299196161303665775221816147677600383758544921875,0.098593033490416870368022728143841959536075592041015625,0.1728247017554277731310463650515885092318058013916015625,0.172202594259523833475356013877899385988712310791015625,0.10610177937467446529495873619453050196170806884765625,0.222108633042740422069982741959393024444580078125,0.1444144101915064981600522742155590094625949859619140625,0.1912354437843369614480337759232497774064540863037109375,0.06236958500409110761619757568041677586734294891357421875,0.2413489216914461998886309856970910914242267608642578125,0.045613914298845557870887290619066334329545497894287109375,-0.06539374233842605577127216065491666086018085479736328125,0.01750503018236325425416310963555588386952877044677734375,0.1733817604647193977296382172426092438399791717529296875,0.142233045011715242278427240307792089879512786865234375,-0.061729164058264396341968449632986448705196380615234375,-0.08565360325833702714870554473236552439630031585693359375,0.2380239685412600392222515210960409604012966156005859375,0.1121215588414047059639955250531784258782863616943359375,0.15036985142522729663738800809369422495365142822265625,0.141677525223979194901602340905810706317424774169921875,0.058250799102122004236026242551815812475979328155517578125,0.203527098627719504886357526629581116139888763427734375,0.2007820704443221415669285079275141470134258270263671875,0.076487815896654487435313285459415055811405181884765625,0.03185541224269138049773886223192675970494747161865234375,0.134625844544813244585412803644430823624134063720703125,0.1237301311327420882957284220537985675036907196044921875,0.12285499748853771773138277012549224309623241424560546875,0.189313193106883714822430420099408365786075592041015625,-0.07809854137806067353455574675535899586975574493408203125,-0.03765364125845578613382969024314661510288715362548828125,0.024930954216053242966655290047128801234066486358642578125,0.1204134573840504873754042591826873831450939178466796875,-0.0496680142937617474796496708222548477351665496826171875,0.1268792935453208758911358700061100535094738006591796875,0.140937017528576846725485438582836650311946868896484375,0.1423928177141155215768009156818152405321598052978515625,-0.0326849146173579796492703053445438854396343231201171875,-0.092309435619569890629776409696205519139766693115234375,0.0978902021218043538741682141335331834852695465087890625,0.10376336883777699526820725850484450347721576690673828125,0.1892379581591125958794918915373273193836212158203125,0.0737869535016145439154655605307198129594326019287109375,0.06934861107603053353987121454338193871080875396728515625,0.03063192376991687171372547027203836478292942047119140625,0.1235728041197029225539694152757874689996242523193359375,0.041945408492726495019997656754640047438442707061767578125,0.07378657160436785655832636621198616921901702880859375,0.03719872625333382754053701546581578440964221954345703125,0.0521650767785646063412485773369553498923778533935546875,-0.01095796758126989407788887120887011406011879444122314453125,0.12235972126139527116350791402510367333889007568359375,0.1037014341933605587886546572917723096907138824462890625,0.057066778449560949526553343957857578061521053314208984375,-0.0211435416548462103147887347631694865413010120391845703125,-0.03849784288564446488312142946597305126488208770751953125,-0.015832154951919287511064027285101474262773990631103515625,0.0028773879734149444831192710125833400525152683258056640625,0.05929210572167779857988278990887920372188091278076171875,0.01538335168107620408439739634331999695859849452972412109375,0.0634071123090170496450213022399111650884151458740234375,0.0492722104648966041651192426797933876514434814453125,0.01698955848545756486256408379631466232240200042724609375,0.14872953125332444290762623495538718998432159423828125,0.13362614366159697443237064362620003521442413330078125,0.0919712083420045900528094762194086797535419464111328125,0.107533202808485217616407680907286703586578369140625,0.1011158202910185932577036282964400015771389007568359375,0.13249615390513758139690025927848182618618011474609375,0.109320588518337979966332795811467804014682769775390625,0.188982233964145984739246841854765079915523529052734375,0.07003859761033486008852122495227376930415630340576171875,0.1436987639307602815375020099963876418769359588623046875,0.01125525990031310021033394974665498011745512485504150390625,-0.0145769020977364015256849683055406785570085048675537109375,0.2082896028729319393146823813367518596351146697998046875,0.1644895270709620105353820918026030994951725006103515625,0.2989070748669184762746908745612017810344696044921875,0.1451363473776263735004476984613575041294097900390625,0.1807483425092845930048923719368758611381053924560546875,0.05319373124492172977273440892531652934849262237548828125,0.1663603425812893998880781509797088801860809326171875,0.1298096236986807650026776173035614192485809326171875,0.1771109656675578236662005338075687177479267120361328125,0.1932718775658323340227440212402143515646457672119140625,0.1355055352667473289596244967469829134643077850341796875,0.13736056621804138000442208067397587001323699951171875,0.03156745119142830013903022745580528862774372100830078125,0.1571071151264248622059227500358247198164463043212890625,0.0666061447261637462613492743912502191960811614990234375,0.2116551233281823429788204293799935840070247650146484375,0.013071057425493963488616344648107769899070262908935546875,-0.1211932304113701730496899244826636277139186859130859375,-0.034379272804711431821278466713920352049171924591064453125,0.058855319495509629545981766796103329397737979888916015625,-0.043659109863482016555824571923949406482279300689697265625,-0.0822254856824422286631914857935043983161449432373046875,-0.01579206964081474040551000825871597044169902801513671875,-0.03149811761428178424893076225998811423778533935546875,0.05833374377311173475391115061938762664794921875,-0.021193846053247665517371700616422458551824092864990234375,-0.06340927668475992984298272858723066747188568115234375,0.1066676801014720954441372668952681124210357666015625,-0.036772732416317899239999178462312556803226470947265625,-0.128915536925887364017029312890372239053249359130859375,-0.07148988380457889368901902571451500989496707916259765625,-0.09108693669455937558243618923370377160608768463134765625,0.12092633913385475441515382044599391520023345947265625,0.11664368482295196793874225704712443985044956207275390625,0.0349651776996058039070902623279835097491741180419921875,0.13064827368693532338994600650039501488208770751953125,0.022004167729599725944478194605835597030818462371826171875,-0.056951738288174673374708589790316182188689708709716796875,0.039432854688163987422200307264574803411960601806640625,-0.135356566268621414383943601933424361050128936767578125,0.12369773883819780435633362003500224091112613677978515625,0.12568394755658351957805507481680251657962799072265625,-0.04293116467002376646089345513246371410787105560302734375,-0.0232782996988297914697785273574481834657490253448486328125,-0.004545679423671629415526496131860767491161823272705078125,0.0001715161913736600041158197882396052591502666473388671875,0.105398328000201602083762963957269676029682159423828125,0.09909930292602538159929537187053938396275043487548828125,0.16024291180317085103723684369469992816448211669921875,0.2158900931683228330282275919671519659459590911865234375,0.0271556107862520219875523963537489180453121662139892578125,-0.00527457434173843331404185619248892180621623992919921875,0.04280242024169746140049852556330733932554721832275390625,0.223808974112343628259935712776496075093746185302734375,0.291004108630721791683981791720725595951080322265625,0.0425933612937383909713418006504070945084095001220703125,0.02696204051796614875602386973696411587297916412353515625,-0.06583213882107490089179435699406894855201244354248046875,0.041796501758315958430234360321264830417931079864501953125,0.1160821236272579215498268467854359187185764312744140625,0.2480939613199539817145478082238696515560150146484375,0.1040156409730923214862485792764346115291118621826171875,0.045591075569390980548600822430671541951596736907958984375,0.04255467830964280995242887684071320109069347381591796875,-0.018375891137070110570306269437423907220363616943359375,0.04583004977807571267423014660380431450903415679931640625,-0.1443021605089500614127473454573191702365875244140625,0.0800142178423625949346131847050855867564678192138671875,-0.0059109836178207302015419344343172269873321056365966796875,0.00815036844785700653748250488206394948065280914306640625,0.100527307222752326776316067480365745723247528076171875,0.111364358480219916014419823113712482154369354248046875,0.0368698738239278400730114526595571078360080718994140625,-0.06414200527540310503571419076251913793385028839111328125,0.04517885253274804557843680186124402098357677459716796875,0.1561173627867546709335755394931766204535961151123046875,0.079529009727080823832778833093470893800258636474609375,-0.0515424430365096497563826005716691724956035614013671875,0.1810625168775026327949717597221024334430694580078125,-0.042558559447845749346139854196735541336238384246826171875,0.172623567608145844776146304866415448486804962158203125,0.1346156326299088323850128290359862148761749267578125,0.08085697187664954432850805687849060632288455963134765625,-0.02798427984227032372377408364627626724541187286376953125,0.09431597630579026392272368184421793557703495025634765625,-0.069138875907746311089141499905963428318500518798828125,0.031943802253258102297195364371873438358306884765625,-0.028279791427454903374183459163759835064411163330078125,0.082811418031151495799946360421017743647098541259765625,0.10563753185747659646409601919003762304782867431640625,0.12121239991289019244380398276916821487247943878173828125,0.0837556447427769967806199247206677682697772979736328125,-0.024980390279975665801526218956496450118720531463623046875
