-0.24799411492804634971065524950972758233547210693359375,-0.379458315962945602617395479683182202279567718505859375,-0.2580152707453138294368955030222423374652862548828125,0.0824046888135063770874921829090453684329986572265625,-0.39226137182983566997762636674451641738414764404296875,-0.268986313586877245906947564435540698468685150146484375,-0.0023907198034211762927014888191479258239269256591796875,-0.30178329978256746013443034826195798814296722412109375,-0.30219432705102355907200717410887591540813446044921875,-0.15294048794062342633282014503492973744869232177734375,-0.179810565044595638273250415295478887856006622314453125,-0.3501075705677607619037416952778585255146026611328125,-0.2572767798026081020879018979030661284923553466796875,-0.301249378380237242680550480145029723644256591796875,-0.238819829293868968189684665048844181001186370849609375,-0.0727960847551168688251976846004254184663295745849609375,-0.25856149519770210698510481961420737206935882568359375,-0.233273307206383340162147987939533777534961700439453125,-0.2371790496396206371354509201410110108554363250732421875,-0.006119276131260002749012727463195915333926677703857421875,-0.12197700678313956601517276112645049579441547393798828125,-0.02610759394102844799245843887547380290925502777099609375,-0.3107563572199685264507706961012445390224456787109375,-0.2166016911376432985125717323171556927263736724853515625,-0.03063377762341053245354061118632671423256397247314453125,-0.311453493422086225006495396883110515773296356201171875,-0.1405211492690482122380757346036261878907680511474609375,-0.202152982108762369062304742328706197440624237060546875,-0.23647980462299411641424740082584321498870849609375,-0.158926988367548538416684777985210530459880828857421875,-0.157681435592180896332337169951642863452434539794921875,-0.1769566498680889832240126224860432557761669158935546875,-0.1317710296039212025664966176918824203312397003173828125,-0.147081907016263835341618460006429813802242279052734375,-0.04476460587133852808694456371085834689438343048095703125,-0.164440965713473274956157865744899027049541473388671875,-0.087730666868392759294437155404011718928813934326171875,-0.22053872824621578718762293647159822285175323486328125,-0.1849983511946081404797581626553437672555446624755859375,-0.0747424801952572270824504130359855480492115020751953125,-0.10073566488590667000746492476537241600453853607177734375,-0.1061742612842783983762018351626466028392314910888671875,-0.158893751426567864104555383164552040398120880126953125,-0.1924230895238443761474655957499635405838489532470703125,-0.1852916359189681061447885213055997155606746673583984375,-0.1711625966419777766791554540759534575045108795166015625,-0.24256109070473208522145114329759962856769561767578125,-0.270366277685118838736144653012161143124103546142578125,-0.308060106179839643392170955848996527493000030517578125,-0.273983550915587736884759806343936361372470855712890625,-0.241720798090099109334261129333754070103168487548828125,-0.302375129116129237605292701118742115795612335205078125,-0.23542332317081093862043417175300419330596923828125,-0.263425623920348350726072794714127667248249053955078125,-0.3054909679571407021825280025950632989406585693359375,-0.26803083208284095295681481729843653738498687744140625,-0.2464997596597835738396753413326223380863666534423828125,-0.25095057365504203072958944176207296550273895263671875,-0.1999875932258162458676764572373940609395503997802734375,-0.21496485151022515225349707179702818393707275390625,-0.2567873714158945830376978847198188304901123046875,-0.341248532901847756448887594160623848438262939453125,-0.29475088245452651936062693494022823870182037353515625,-0.26228139271575467983410590022685937583446502685546875,-0.35179122733454015747867060781572945415973663330078125,-0.3022336086623014228536021619220264256000518798828125,-0.2275304064568302864213222846956341527402400970458984375,-0.2239214187311475423580731103356811217963695526123046875,-0.2481032006726533456486549766850657761096954345703125,-0.34067156063201575744159299574675969779491424560546875,-0.28660562875309658625866404690896160900592803955078125,-0.220877482869363206408053201812435872852802276611328125,-0.1924379467538885613020482878710026852786540985107421875,-0.29304616166021391077123325885622762143611907958984375,-0.32689500524339265563611434117774479091167449951171875,-0.2425578210533656242642308598078670911490917205810546875,-0.1556079696097281972466674915267503820359706878662109375,-0.2739267601095896065288570753182284533977508544921875,-0.1231451076898978647111704276539967395365238189697265625,-0.1815423673411193927762496969080530107021331787109375,-0.0957445573636831193109486548564746044576168060302734375,-0.044697245948731763320882492962482501752674579620361328125,-0.14095486090379061305810637350077740848064422607421875,-0.1425067199864948064291780838175327517092227935791015625,-0.26999773470936883068560518950107507407665252685546875,-0.44139734480308800979031502720317803323268890380859375,-0.33890908633377880843084994921809993684291839599609375,-0.2728413797769142501437045211787335574626922607421875,-0.043752238284422158287600979065246065147221088409423828125,-0.2057637081402991230394405874903895892202854156494140625,-0.1805710190144812210544245090204640291631221771240234375,-0.30785484107611715831609444649075157940387725830078125,-0.298511358414139615913285297210677526891231536865234375,-0.123935631694718717543679531445377506315708160400390625,0.15646049067856948600052646725089289247989654541015625,-0.1593360194672333307597256180088152177631855010986328125,-0.10647717001442937034827451725504943169653415679931640625,-0.1102993157464915163767926742366398684680461883544921875,-0.051217074333649685591307587628762121312320232391357421875,-0.07954669194059392489659643388222320936620235443115234375,-0.08302360025578525704048615807550959289073944091796875,-0.43539777919319810894904776432667858898639678955078125,-0.114916705956216225192889623940573073923587799072265625,-0.11914436380561366224384300949168391525745391845703125,-0.3518313138767383829730306388228200376033782958984375,-0.2478996145372374393378578361080144532024860382080078125,-0.121963392004301007798261480274959467351436614990234375,-0.28034823753793858269744987410376779735088348388671875,-0.352430646691964832850629818494780920445919036865234375,-0.0725192672091487799956865956119145266711711883544921875,-0.190782335334885255750947408159845508635044097900390625,-0.0938748378755842882714688357737031765282154083251953125,-0.180645821343384527235542691414593718945980072021484375,-0.32112091883878923770367919132695533335208892822265625,-0.1017133563959386199915257975590066052973270416259765625,-0.29380512867061769899379441994824446737766265869140625,-0.224454728519863644375931244212551973760128021240234375,-0.215134343585625831263286045214044861495494842529296875,-0.09660695933535619339682654072021250613033771514892578125,0.034143999941801651820671992254574433900415897369384765625,-0.2002068747885363819705162313766777515411376953125,-0.205132162886070112950420707420562393963336944580078125,-0.240484305409598586589225988063844852149486541748046875,-0.06519845470548200905280822325948975048959255218505859375,-0.0974628748925577548245513526126160286366939544677734375,-0.21294605414940337428930661189951933920383453369140625,-0.190693342852801095421710897426237352192401885986328125,-0.2555724749014693930604380511795170605182647705078125,-0.04736993212236913219914669070931267924606800079345703125,-0.3524483326561294038725691279978491365909576416015625,-0.1697566861606485677516076293613878078758716583251953125,-0.35007093471660966077507737281848676502704620361328125,-0.1589619309766240051740027183768688701093196868896484375,-0.25763609578485857642959899749257601797580718994140625,-0.1640122930958269054091402949779876507818698883056640625,-0.15473931444336097573710731012397445738315582275390625,-0.1680891342669073029725268497713841497898101806640625,-0.1593519011407353580533907688732142560184001922607421875,-0.170952977221373536576010110366041772067546844482421875,-0.2806755628449340012053880855091847479343414306640625,-0.06214424870160704938992779489126405678689479827880859375,-0.03686521438368418890352273820099071599543094635009765625,-0.26267858552934708615822501087677665054798126220703125,-0.0199464483366992018087415772242820821702480316162109375,-0.27621916807619595335410167535883374512195587158203125,-0.119908634554166615426851194570190273225307464599609375,-0.1101701878173422521900448600717936642467975616455078125,-0.3862274168096344606482261951896362006664276123046875,-0.2248163004219294602847867281525395810604095458984375,-0.200163834196736001302951990510337054729461669921875,-0.1856964522475904322273976276846951805055141448974609375,-0.255628358589328474881341435320791788399219512939453125,0.0042856287123923496318322889919727458618581295013427734375,0.0039655231561366612036412249153727316297590732574462890625,-0.1516753456381358666771319576582754962146282196044921875,-0.1723899825157049481294535553388413973152637481689453125,-0.06750930256266106377349700551349087618291378021240234375,-0.175101582555559687204294050388853065669536590576171875,-0.365478517074435682587818519095890223979949951171875,0.01489315637654964330494067326071672141551971435546875,-0.1088164800906095963650699331992655061185359954833984375,-0.110002225081186677524414108120254240930080413818359375,-0.1022751207700706432834891757011064328253269195556640625,-0.182197499586129907367393343520234338939189910888671875,-0.074952159215630864697033075572107918560504913330078125,-0.11537968857541823497481203730785637162625789642333984375,-0.034831733381362285639770703937756479717791080474853515625,-0.0680121297328525609149352249005460180342197418212890625,-0.2009908129397126597126543856575153768062591552734375,-0.26810139111497022224028796699712984263896942138671875,-0.13333622008707501915836246553226374089717864990234375,0.00799937549068828468445957469157292507588863372802734375,-0.1459297633787619563605630901292897760868072509765625,-0.387939327774043274388304780586622655391693115234375,-0.163163627861157956022708503951434977352619171142578125,-0.3022867905928328102760360707179643213748931884765625,-0.11122154418809350462371554613127955235540866851806640625,-0.1297296835652776147984610588537179864943027496337890625,-0.031522296117291466466259208800693158991634845733642578125,0.0538413140674116330597342994224163703620433807373046875,-0.190662927059884079739049411728046834468841552734375,-0.153667229397383697797607737811631523072719573974609375,-0.40931603405627503544650380717939697206020355224609375,-0.186738636901908006127115413619321770966053009033203125,0.007558288856968947873327113740060667623765766620635986328125,-0.01536938091339177560323836502220729016698896884918212890625,-0.12321941634107236307471566760796122252941131591796875,0.005615357528021273914031752383380080573260784149169921875,-0.015826326399521049859142607374451472423970699310302734375,0.00554426418482402427745370232514687813818454742431640625,0.03467560503823706452575237335622659884393215179443359375,-0.10754355089071100659570134894238435663282871246337890625,-0.16657598851715171850429442201857455074787139892578125,-0.01150014328325650071749297609358109184540808200836181640625,-0.00345403863605090767630034775947933667339384555816650390625,-0.24167821961894997428998976829461753368377685546875,-0.0862776129034689420738146736766793765127658843994140625,-0.322707664883260469945724935314501635730266571044921875,-0.10274734725784710753782036363190854899585247039794921875,-0.08351019391138615743930273538353503681719303131103515625,-0.2320094200385065252856264805814134888350963592529296875,-0.06795328344747154913907394302441389299929141998291015625,0.1264245518955935121407918586555751971900463104248046875,0.07480151010903947350616505218567908741533756256103515625,0.146004749879873940709984481145511381328105926513671875,0.1525281551389369438798127021073014475405216217041015625,0.0360336442740869511425216842326335608959197998046875,-0.006356327692632587726684345597050196374766528606414794921875,0.042429589511949743207974705683227512054145336151123046875,-0.3632966867626183926631711074151098728179931640625,-0.11877969551027230121764688419716549105942249298095703125,-0.10848126691095165419209678248080308549106121063232421875,-0.150459412789066993010322903501219116151332855224609375,-0.033675980383114416383261158216555486433207988739013671875,-0.0554859680709091918071607096862862817943096160888671875,-0.132889465631289283020777247656951658427715301513671875,-0.1144888500789401353241458991760737262666225433349609375,-0.07399254928280636633974864935225923545658588409423828125,-0.047106793134448564364102907120468444190919399261474609375,-0.1910037355280576054639141148072667419910430908203125,-0.12809978520550735492378180424566380679607391357421875,-0.10073136925210689207599301653317525051534175872802734375,0.04064020298974772849032177646222407929599285125732421875,-0.2126468724175251401309338916689739562571048736572265625,-0.291371033729857453753453455647104419767856597900390625,-0.294314705616184613123920144062140025198459625244140625,-0.1734505353538635941124113060141098685562610626220703125,-0.08809043145594915025231586014342610724270343780517578125,-0.2201492277816956555369642956065945327281951904296875,-0.147393311987207120683507355352048762142658233642578125,-0.240946068994493167725323701233719475567340850830078125,-0.323295870836633858491637738552526570856571197509765625,-0.11454624262948398527584004114032723009586334228515625,-0.2890049559855560890042625032947398722171783447265625,-0.22057210715355013430638564386754296720027923583984375,-0.25250213123507381229870816241600550711154937744140625,-0.1630896213603183209084335203442606143653392791748046875,-0.224151098249168179155077496034209616482257843017578125,-0.42489835665423403288087911278125829994678497314453125,-0.0337742791302609035586357322245021350681781768798828125,-0.0845194871875365738578267382763442583382129669189453125,-0.1783052733309331561173394220531918108463287353515625,-0.27820262016601959853545622536330483853816986083984375,-0.300385001629176529025500030911643989384174346923828125,-0.284364715381913490954701728696818463504314422607421875,-0.2064995734331637466940634340062388218939304351806640625,0.03185478128772105399502123646016116254031658172607421875,-0.183576534490778708885727610322646796703338623046875,-0.13687732322714929455997889817808754742145538330078125,-0.16193550427860980978067573232692666351795196533203125,-0.348900330135097858086368205476901493966579437255859375,-0.2151739197278622894859978487147600390017032623291015625,-0.068638614883102577746143424519686959683895111083984375,-0.11010976889184583005221185203481581993401050567626953125,-0.358994685100962607204877485855831764638423919677734375,-0.227273658840694725569164802436716854572296142578125,-0.186138334927505588733964714265312068164348602294921875,-0.0758766696363595560814729878984508104622364044189453125,-0.0186618756468324466235575442851768457330763339996337890625,0.13216964661286179083532488220953382551670074462890625,-0.02714790525801784315529374680409091524779796600341796875,0.06994554265088680222728356739025912247598171234130859375,-0.12482208824751973852418274191222735680639743804931640625,-0.1494545347824932923774809978567645885050296783447265625,-0.148259973980217785172186495401547290384769439697265625,-0.388851839464797011114427505162893794476985931396484375,-0.242290843928720522892916733326273970305919647216796875,-0.1967931614923938976602357797673903405666351318359375,-0.151749294310616844594363783471635542809963226318359375,-0.09620661061547582104669373848082614131271839141845703125,-0.1437893074011064309392082805061363615095615386962890625,-0.2468859910934479706678956745236064307391643524169921875,-0.1767187209352358012726114111501374281942844390869140625,0.0184457677718601366356754311937038437463343143463134765625,-0.219169971655101658569719802471809089183807373046875,-0.2058963476701367867338632322571356780827045440673828125,-0.3895978251291360994201795620028860867023468017578125,-0.2960503358801680473533224358106963336467742919921875,-0.356758853543775511507618602990987710654735565185546875,-0.24317606567083982493926441748044453561305999755859375,-0.3085094625692434977537459417362697422504425048828125,-0.36867222048390591027100526844151318073272705078125,-0.303354230512108469230980745123815722763538360595703125,-0.001237266207016207882063429934760279138572514057159423828125,-0.0683549626235393781303883997679804451763629913330078125,-0.344429742008187711466149494299315847456455230712890625,-0.2283524466233039229567935990417026914656162261962890625,-0.1841239730391934503739292949830996803939342498779296875,-0.27080219932684013173229686799459159374237060546875,-0.338098780765150375149374895045184530317783355712890625,-0.185176468767586033248306875975686125457286834716796875,-0.38923680843862573652813807711936533451080322265625,-0.2336865375059297977866634710153448395431041717529296875,-0.21134116191596674649844089799444191157817840576171875,-0.035538931816494347126766939481967710889875888824462890625,-0.3897953020969591175770574409398250281810760498046875,-0.030112019936227689409502517037253710441291332244873046875,-0.1837342277941786117256839361289166845381259918212890625,-0.2292820703306490959239027915828046388924121856689453125,-0.31594568153132385202042087257723324000835418701171875,-0.182924649106732506442796193368849344551563262939453125,-0.240849229469335457398670996553846634924411773681640625,-0.09850144397589781497526217890481348149478435516357421875,-0.173363574990429258892987718354561366140842437744140625,-0.3472513112525319467494000491569750010967254638671875,-0.29706417190740186384800836094655096530914306640625,-0.2315756623853801043910749513088376261293888092041015625,-0.1710062672427262453478391535099945031106472015380859375,-0.236456335339755019386842604944831691682338714599609375,-0.28495369666454894996832081233151257038116455078125,-0.328292117760801305248463677344261668622493743896484375,-0.30430708791566873916423219270654954016208648681640625,-0.171530057989173700949692147332825697958469390869140625,-0.200304660768780617985385106294415891170501708984375,-0.156806184986153673843745082194800488650798797607421875,-0.12811138463111249041759265310247428715229034423828125,-0.1510510068235834946204221296284231357276439666748046875,-0.2993714842998984604349743676721118390560150146484375,-0.345028744698375522403921422665007412433624267578125,-0.2770605570417290497431395124294795095920562744140625,-0.31631476120644019811578573353472165763378143310546875,-0.1069745876443588261661687965897726826369762420654296875,-0.27437157427622171912418025385704822838306427001953125,-0.1408775696491960938150356241749250330030918121337890625,-0.2003247578807570150605243952668388374149799346923828125,-0.18143730817646852582214478388777934014797210693359375,-0.1169987034719810192751054955806466750800609588623046875,-0.097611349416108883492171344187227077782154083251953125,-0.07384133158809232100328046044523944146931171417236328125,-0.057497049673775009470677588296894100494682788848876953125,-0.0861328308055608615756426615917007438838481903076171875,-0.01142301892226137149943809845353825949132442474365234375,-0.1497425469476872661456212654229602776467800140380859375,-0.106395689388011971399095045853755436837673187255859375,-0.22182528950096103148581505593028850853443145751953125,-0.219933680226533645463149468923802487552165985107421875,-0.153015175354670962537539935510721988976001739501953125,0.10009574788210616469452673982232226990163326263427734375,-0.03846401722200716577493295744716306217014789581298828125,-0.088709079417262415301337341588805429637432098388671875,0.0957122866504465930059808442820212803781032562255859375,-0.057670771909402118726717390018166042864322662353515625,-0.0090980805613480215943145168466799077577888965606689453125,-0.0579099682535076099032522733978112228214740753173828125,-0.26055926175045474035840697979438118636608123779296875,-0.1534618418815076046346490556970820762217044830322265625,-0.254351440597889000283515770206577144563198089599609375,-0.2389275642511046460203516517140087671577930450439453125,-0.050007181960463352454748786612981348298490047454833984375,-0.215832564210339417076767176695284433662891387939453125,-0.0814222257534415738700062092902953736484050750732421875,-0.255260967000546401539651242273976095020771026611328125,-0.25156865410953133110893986668088473379611968994140625,-0.215426849195690495175625756019144318997859954833984375,-0.11026789441887629994454300685902126133441925048828125,-0.227445115888412374705040974731673486530780792236328125,-0.138338160794291009647594137277337722480297088623046875,-0.08085782853763696931270743561981362290680408477783203125,-0.2398383778959144174702800000886782072484493255615234375,-0.178125149441674623940201627192436717450618743896484375,-0.3832214556084727608009643518016673624515533447265625,-0.205833976002628649126791060552932322025299072265625,-0.301391440837678270536770241960766725242137908935546875,-0.1853226187156240545306218336918391287326812744140625,-0.291779923794624862498636730379075743257999420166015625,-0.191667173114687228174801703062257729470729827880859375,-0.2397848329420619872820452656014822423458099365234375,-0.2678272370550442982306549311033450067043304443359375,-0.1807594601358944175206744375827838666737079620361328125,-0.1642830079339308302355249225001898594200611114501953125,0.06589489902580882019211827582694240845739841461181640625,-0.3430277701763568831694328764569945633411407470703125,-0.25854010032249086226130430077319033443927764892578125,-0.36681108697382180938717510798596777021884918212890625,-0.160094026871507200127098258235491812229156494140625,-0.1998145571967780143030068984444369561970233917236328125,-0.1451459982486616728802886200355715118348598480224609375,-0.25376107379974233158037577595678158104419708251953125,-0.2934631702361922833688367973081767559051513671875,-0.2374002615555436956906731893468531779944896697998046875,-0.200188609357677294031674364305217750370502471923828125,-0.059520290522239081842936769817242748104035854339599609375,-0.1668035779886388458859158845370984636247158050537109375,-0.242164980793621642529700466184294782578945159912109375,-0.078736771494261947879067520261742174625396728515625,-0.2518074126841993720660184408188797533512115478515625,0.052334354052097464826687200911692343652248382568359375,0.1274828189388098331757959158494486473500728607177734375,-0.1954621487376963784310390792597900144755840301513671875,0.000515533928206378389003106121890596114099025726318359375,-0.03682892934690300268396612182186800055205821990966796875,-0.1296639395498423719121916519725346006453037261962890625,-0.017474323634960077511468767852420569397509098052978515625,-0.051583244960173683935078514650740544311702251434326171875,0.0901787845245558272733177318514208309352397918701171875,-0.10880991865207832736128779060891247354447841644287109375,-0.1212945476513171694232795516654732637107372283935546875,-0.034782368687536431572926431954329018481075763702392578125,-0.264050329948278539315964508205070160329341888427734375,-0.11124221690393319705858488077865331433713436126708984375,-0.1927117695527734986260526284240768291056156158447265625,-0.2179965505607615317007486055445042438805103302001953125,-0.172816821812605880825941540024359710514545440673828125,-0.2206885166134775477786433839355595409870147705078125,-0.2196314452977760900420634015972609631717205047607421875,-0.0675921773561073691016787279295385815203189849853515625,-0.065833752517584220864677035933709703385829925537109375,-0.210736542788494574107716061917017214000225067138671875,-0.19329790174037475569690514021203853189945220947265625,-0.24177496193527769907660740500432439148426055908203125,-0.20044182121959075448813791808788664638996124267578125,-0.259357371676432302276538166552199982106685638427734375,-0.34345371124563417453146030311472713947296142578125,-0.0738120234900381533282853752098162658512592315673828125,-0.26828859326197063150942767606466077268123626708984375,-0.1518878882509680783297056905212230049073696136474609375,-0.0427818198627003820622149987684679217636585235595703125,-0.1373364941515560488927150117888231761753559112548828125,-0.24859533994315141658404400004656054079532623291015625,-0.05817722849409058538672212534947902895510196685791015625,-0.08751362215452122839121074093782226555049419403076171875,-0.166376746376374617941706901547149755060672760009765625,-0.089311754464694692590143176857964135706424713134765625,-0.265963077002982384300366902607493102550506591796875,-0.0354860301898269892006965164910070598125457763671875,-0.1625437731021058540559209859566180966794490814208984375,-0.113843538709853031587471150487544946372509002685546875,-0.01846070319233018841575955093503580428659915924072265625,-0.047131345589979278809522611481952480971813201904296875,-0.14076219223871178076734622663934715092182159423828125,-0.0672232590081672520820887939407839439809322357177734375,-0.183793042399692352351081581218750216066837310791015625,-0.10331680758535823072552517487565637566149234771728515625,-0.293448962603860830089530509212636388838291168212890625,-0.36413434393331278737804268530453555285930633544921875,-0.156222567492376451792068792201462201774120330810546875,-0.152478535541451021284586886395118199288845062255859375,-0.2209324029841027436926736982059082947671413421630859375,0.0043841634206593198264112487549937213771045207977294921875,-0.000150902698839030548205730752897579804994165897369384765625,-0.15556425365239900937552874893299303948879241943359375,-0.20814532816981101692732636365690268576145172119140625,-0.2458379408072434435528208496180013753473758697509765625,-0.09760521894516922813966885996705968864262104034423828125,-0.005718384390223756053028836277007940225303173065185546875,-0.27842722541391673463095912666176445782184600830078125,-0.20145428699172540643047568664769642055034637451171875,-0.255225422367776844101427968780626542866230010986328125,-0.31808367159961836723169881224748678505420684814453125,-0.06294040964586385122903067212973837740719318389892578125,-0.26785085643253070397662440882413648068904876708984375
