0.023317320848178620107393754778968286700546741485595703125,-0.0418422306247226150066609307032194919884204864501953125,-0.07826557922523058596908640538458712399005889892578125,-0.001454874590355058339152805046978755854070186614990234375,0.0198875350825127687748317129035058314912021160125732421875,-0.02032081477702506189242370737702003680169582366943359375,-0.01108774918982087694108162878592338529415428638458251953125,-0.07768371117428420069561667560265050269663333892822265625,-0.022694159679195337331325532659320742823183536529541015625,-0.05091693256431162328823347706929780542850494384765625,-0.031075274587009260596204285320709459483623504638671875,-0.000765523916589996335224643786432352499105036258697509765625,0.04453666744090571671943479259425657801330089569091796875,0.07841002565837133786441626170926610939204692840576171875,-0.053379300446494769294414339810828096233308315277099609375,-0.03129712071102512538356421600838075391948223114013671875,-0.00051331795771377385084743849574806517921388149261474609375,0.01012367123877054402025787993579797330312430858612060546875,0.005768559062932113006005874211723494227044284343719482421875,0.0189122774776459244561177541754659614525735378265380859375,0.0417828452619326273786981573721277527511119842529296875,0.003164223790877882143413035720413972740061581134796142578125,-0.044369681960229889750024767636205069720745086669921875,-0.007167372656972619514303968202284522703848779201507568359375,0.05085981020226428006569818762727663852274417877197265625,0.0557918943068747841262933206962770782411098480224609375,0.020890460187297253680238640072275302372872829437255859375,0.004399176913644304610928603693764671334065496921539306640625,0.0275765802274947312289210543667650199495255947113037109375,-0.05341683429571819630155005143024027347564697265625,-0.02437782948329821064437084032761049456894397735595703125,0.0333705549436193182888388264473178423941135406494140625,0.029315830703839640403174371385830454528331756591796875,-0.042434282163804744325563689244518172927200794219970703125,-0.099796626029162893711799142693052999675273895263671875,-0.044418231544353266315727779556254972703754901885986328125,0.09395198681162723886028942388293216936290264129638671875,-0.0358941291389945071887979111124877817928791046142578125,-0.046510227159081096726112036776612512767314910888671875,-0.02273582854813478715261254592405748553574085235595703125,-0.00986173462343582253597507047970793792046606540679931640625,-0.0241659245636402751633564633948481059633195400238037109375,-0.055730542616496923924440665132351568900048732757568359375,-0.07381022748826804313893035214277915656566619873046875,-0.1068223070741998181887311147875152528285980224609375,-0.10872082644697111941667344581219367682933807373046875,-0.10285572177032688279130212549716816283762454986572265625,-0.0823112731450184320625140799165819771587848663330078125,-0.0576073824623502817043885215753107331693172454833984375,-0.035033776230489220571140407400889671407639980316162109375,0.00986372168047314375194378754940771614201366901397705078125,0.04167083609824036305457894968640175648033618927001953125,0.09290615496363867353846188734678435139358043670654296875,0.1164893892340095604698291253953357227146625518798828125,0.10212478628732592211836305295946658588945865631103515625,0.055368094075596265002392470933045842684805393218994140625,-0.00219309762699517775408342146192808286286890506744384765625,-0.038487659685949228427492840864942991174757480621337890625,-0.03721371925877305086860502569834352470934391021728515625,-0.042444020007039028052897577936164452694356441497802734375,0.0247601017001300889586179465595705551095306873321533203125,0.038842304018582331226472348362221964634954929351806640625,0.044694865038384649913449919722552294842898845672607421875,0.060842651220013137247644152694192598573863506317138671875,0.016381274957371065592592884740952285937964916229248046875,0.006527070250011995748706805642314066062681376934051513671875,0.014871724354716502058959548548955353908240795135498046875,-0.003444151287592214262522904988372829393483698368072509765625,-0.01489161942455506648652630019569187425076961517333984375,-0.0276201378803360535207911397037605638615787029266357421875,-0.024832710346198549888896422999096103012561798095703125,0.0096041281500444768137736417656924459151923656463623046875,-0.0174768790360044501408509631801280193030834197998046875,-0.05042048205046710529497744346372201107442378997802734375,-0.0470419399021893835932672800481668673455715179443359375,-0.1104831889377023979026404276737594045698642730712890625,-0.1154233641358825279699118482312769629061222076416015625,-0.071714107051114972524175072976504452526569366455078125,-0.0636280383600692778234275692739174701273441314697265625,-0.004818947961072427010886798370847827754914760589599609375,0.021887727901804883423597658520520781166851520538330078125,-0.077143929660848875595746676481212489306926727294921875,-0.10793274412150778707175646786708966828882694244384765625,-0.107101846148659252122570251231081783771514892578125,-0.101485779208174864418623428719001822173595428466796875,-0.0720281540653225083037369813609984703361988067626953125,0.01092960354317228273413054040474889916367828845977783203125,0.08959386281074495361753662336923298425972461700439453125,0.0185631634918256606392450436260332935489714145660400390625,0.05106714144572942204458598780547617934644222259521484375,0.0371299472526912255343489732695161364972591400146484375,0.04491869963392068620944286294616176746785640716552734375,0.09676233076249085574005448506795801222324371337890625,0.021514078026163840906548330167424865067005157470703125,-0.0199940101313569769392319841472271946258842945098876953125,-0.047984638819835508105615673457577941007912158966064453125,-0.0573355188446606767183055808345670811831951141357421875,-0.0207870472297712154119420091546999174170196056365966796875,-0.02166451424996497510111481687999912537634372711181640625,-0.07813177866885168132426997544826008379459381103515625,-0.10235276893158451461118829683982767164707183837890625,-0.08634561190423843679564441799811902455985546112060546875,-0.024022791284324274130312915076501667499542236328125,-0.0461900203735361170043205447655054740607738494873046875,-0.04567240894740022538744739222238422371447086334228515625,-0.0637257746530437152454595661765779368579387664794921875,-0.05601598032252456949020569254571455530822277069091796875,0.050752353576806429058532188491881242953240871429443359375,0.0786174253348461971047100860232603736221790313720703125,-0.08555524541369730062712051221751607954502105712890625,-0.01133539478781016296426997769231093116104602813720703125,-0.0117446457557158455420331932828048593364655971527099609375,-0.06641161954698858449486209565293393097817897796630859375,-0.1445327179652962090727896793396212160587310791015625,-0.190305711384644415939959571915096603333950042724609375,-0.03933242185693965053960852173986495472490787506103515625,-0.078503825306556807017699384232400916516780853271484375,-0.0097342934827328066182960952801295206882059574127197265625,0.0246116976538867937573940025686169974505901336669921875,0.0586382959504684608820213043145486153662204742431640625,0.03847878084720353364378553351343725807964801788330078125,-0.0373676525667490100346412873477675020694732666015625,-0.00726540308021742832489398011830417090095579624176025390625,0.027194672459129827502000154026973177678883075714111328125,0.054491692995914185748684843701994395814836025238037109375,0.0628184549721708951341980764482286758720874786376953125,0.0119299431355576433799736690843928954564034938812255859375,-0.039254206022036490508764217111092875711619853973388671875,-0.03503182632731736967368618707041605375707149505615234375,0.00967634708316676521444588132681019487790763378143310546875,0.0910608836561351553395837754578678868710994720458984375,0.0383547937027773067075742119413916952908039093017578125,-0.02607709736946391132494937892261077649891376495361328125,-0.0370539061980249273542398213976412080228328704833984375,-0.0015711707542876256205044427360917325131595134735107421875,0.0562096795210976496459664986105053685605525970458984375,0.09769719712205519879244519643179955892264842987060546875,0.00196927519484194589460823721083215787075459957122802734375,0.0952910741180971465613680493333959020674228668212890625,0.061551462849895266504773871929501183331012725830078125,-0.03525624593266450668149758485014899633824825286865234375,-0.06111418969443815907283124033710919320583343505859375,0.009524158430857875001773749090716592036187648773193359375,0.06886783363665295587541237409823224879801273345947265625,-0.01118858914491862623086237960023936466313898563385009765625,0.0988617464143255186836967141061904840171337127685546875,0.05139449877960410029142934718038304708898067474365234375,-0.02385024636191300506649071166975772939622402191162109375,-0.043859222898515286270804125479116919450461864471435546875,-0.0285435658157222153785692597693923744373023509979248046875,-0.028635499938491522364802932543170754797756671905517578125,-0.0229390346309183042194934643021042575128376483917236328125,-0.0120423457371246871161485358925347100012004375457763671875,-0.057298712815787501695385941502536297775804996490478515625,-0.019475608890619867941129683686085627414286136627197265625,-0.00611399527054090792532736742259658058173954486846923828125,0.0172978292320549176253052792162634432315826416015625,0.0829044396557747642617641758988611400127410888671875,0.07753391484447098858101554696986568160355091094970703125,0.0017731380746565353519195173959133171592839062213897705078125,0.035841569687204706540217813426352222450077533721923828125,0.04556081571040511424275365470748511143028736114501953125,0.027493210907783248442282086898558191023766994476318359375,0.0033571791633516963847261305176061796373687684535980224609375,-0.0091210596470665990243009701998744276352226734161376953125,0.00526317310723933319549505682743983925320208072662353515625,0.113043020005097805125160448369570076465606689453125,0.00572744865507083915356911774097170564346015453338623046875,0.046557120247366252929754892875280347652733325958251953125,0.010725990949448281630562718191868043504655361175537109375,-0.0142975283535642337662263656739014550112187862396240234375,0.01581447964492775637435073576853028498589992523193359375,0.00940157887980854443943368181635378277860581874847412109375,-0.0204632647556971074276344069176047923974692821502685546875,0.0490780231865193261597823948250152170658111572265625,-0.0330588309018218229340391189907677471637725830078125,-0.05270131801699362572577456376166082918643951416015625,-0.03879747975839008267140428642960614524781703948974609375,-0.0338885427449955312084739489364437758922576904296875,-0.01302982752034279219366386115552813862450420856475830078125,0.08074773251690679776171322146183229051530361175537109375,-0.0085817306935298369452436162418962339870631694793701171875,-0.0086432045409672308977633292670361697673797607421875,0.025039001834834755111369730684600654058158397674560546875,0.018786448671124521270225926627972512505948543548583984375,0.004735564840626398618039782917321645072661340236663818359375,0.0194732049307135730853435262588391196914017200469970703125,-0.0161521738230859419893636896858879481442272663116455078125,-0.059266168735648834531293260852180537767708301544189453125,0.0416484089227470988259227624439517967402935028076171875,0.06127785356807437244786029850729391910135746002197265625,0.017268450946641943077874969958429574035108089447021484375,-0.0251927930331244630257625516378539032302796840667724609375,-0.025710432430910416801150830679034697823226451873779296875,-0.002943580361951821273980289817018274334259331226348876953125,-0.015954428676508154716362497538284515030682086944580078125,0.0186960230651402777024561174812333774752914905548095703125,-0.021328207330812920528018139521009288728237152099609375,-0.054003898240203553060556629361599334515631198883056640625,-0.0126057229380561360010393201491751824505627155303955078125,0.04381805223086919498509672621366917155683040618896484375,-0.0015349891246726533357291888393092449405230581760406494140625,0.01788758864009658278160230793218943290412425994873046875,0.01511481109670944657230595709052067832089960575103759765625,0.0055001919194094632536984335047236527316272258758544921875,-0.007700767107524340848723198860170668922364711761474609375,-0.016467943501560756980328648069189512170851230621337890625,-0.028306522907874220873480908267083577811717987060546875,-0.03690723139773545435904367195689701475203037261962890625,0.041514242888427872746337499165747431106865406036376953125,0.041735150028907548602763455392050673253834247589111328125,0.017201544190272512191430820394089096225798130035400390625,0.01991751748766588947514577512265532277524471282958984375,0.018142225969142368457998060193858691491186618804931640625,0.0036827027753973118340269365944550372660160064697265625,-0.0017983330548123912205615848591833128011785447597503662109375,0.007262940188013551623402719314981368370354175567626953125,-0.00403798585705943992307798140473096282221376895904541015625,-0.00058653675164776195895266486246555359684862196445465087890625,0.04953223372579947103577779898841981776058673858642578125,0.030698157427007044528721735332510434091091156005859375,-0.0144438341792625137005590119088083156384527683258056640625,-0.0011567697260054764230030599492238252423703670501708984375,0.026562864488659722328467438501320430077612400054931640625,0.07096674758296218910036401439356268383562564849853515625,0.0258995688834115465881691164895528345368802547454833984375,-0.0162949363518913592496772935191984288394451141357421875,-0.01172714761296841760873643778495534206740558147430419921875,0.016069020560415016307675983853187062777578830718994140625,0.0270393784449910919154280719567395863123238086700439453125,0.016189449994884273775763716685105464421212673187255859375,0.03410588582479580355144577197279431857168674468994140625,0.024864795855533798618619556464182096533477306365966796875,-0.02460703416935634824103118489802000112831592559814453125,-0.07060147241512405857921663709930726327002048492431640625,-0.053093161870129412793772871737019158899784088134765625,0.0128492285665489612556111609364961623214185237884521484375,0.05084449826581095843724966698573553003370761871337890625,0.08482839083906547339442028032863163389265537261962890625,0.0257375423681900118710874636462904163636267185211181640625,-0.05938985192175942617875961104800808243453502655029296875,0.0146340305727996888851549783794325776398181915283203125,0.0832180183456652233786599026643671095371246337890625,0.043028397472677552826336722091582487337291240692138671875,-0.0211586882215009271235306442804358084686100482940673828125,0.029295296619791695580392598685648408718407154083251953125,0.022451839703454067043164599226656719110906124114990234375,0.06817633990230324847470200211319024674594402313232421875,0.0571957940922052932020136495339102111756801605224609375,0.0425065612588832741902677980760927312076091766357421875,0.0495284144556681071858150744446902535855770111083984375,0.0446616474661171991566988026534090749919414520263671875,-0.0074242037489684505058296082324886810965836048126220703125,0.06103011884456992219849524872188339941203594207763671875,-0.01380155601382246875752368708845096989534795284271240234375,-0.046878446514238003572927482309751212596893310546875,-0.04211449618369196568057333251999807544052600860595703125,-2.84605166045830137999672615478630177676677703857421875e-05,0.04070443503136557394928018993596197105944156646728515625,-0.01454992701617419635640171549084698199294507503509521484375,-0.026045680504664485421795205866146716289222240447998046875,-0.02314744263510164212771513803090783767402172088623046875,0.035486331425542284867535869352650479413568973541259765625,0.04912646394469834254525864025708870030939579010009765625,-0.0239739589030849957473900957438672776333987712860107421875,-0.09206673452156165227133755024624406360089778900146484375,-0.00944021266274967622844638270862560602836310863494873046875,0.053696636409899127506673011112070525996387004852294921875,0.0165613483512359500882116236653018859215080738067626953125,-0.00073085094702254362053484015859794453717768192291259765625,0.019093225820609523168958077121715177781879901885986328125,0.09666879475243515817961537095470703206956386566162109375,0.1416527834196858737225710456186789087951183319091796875,0.05698193239465899895268563568606623448431491851806640625,0.09996879044598194763437959409202449023723602294921875,-0.040302290890700753767106334635172970592975616455078125,-0.031865463262456039661429940679227001965045928955078125,0.00730235567189733807136331478204738232307136058807373046875,0.023881298923433942615890401839351397939026355743408203125,0.008989063581312628503638961774413473904132843017578125,-0.026927432914166847532921877927947207354009151458740234375,-0.0750414820600818488482985912924050353467464447021484375,0.00718789982059366873434758105076980427838861942291259765625,-0.00654954605887713391110249716575708589516580104827880859375,0.03348301152179138095998922608487191610038280487060546875,0.05617285897728864496603051748024881817400455474853515625,0.03699012792575410990547624123792047612369060516357421875,0.0071006115567122905785080178020507446490228176116943359375,-0.01923371495303850819968971563866944052278995513916015625,0.0148314444124680137881977515235121245495975017547607421875,0.00136580350802286733247203898145016864873468875885009765625,-0.06331487148536586728742037166739464737474918365478515625,-0.08468479600971345888638097676448523998260498046875,-0.07208942840832677223517066522617824375629425048828125,-0.048421521497484625029539273555201361887156963348388671875,0.020082460720506310758448620390481664799153804779052734375,-0.0028041289703593630898426081188290481804870069026947021484375,-0.010139024843583331614293996381093165837228298187255859375,-0.032718347145225694372339120263859513215720653533935546875,0.0094202831523414430614504766481331898830831050872802734375,0.0446574387124043792329786128902924247086048126220703125,0.038250204632774231772174289289978332817554473876953125,0.055857904467658113512040785053613944910466670989990234375,0.0098096707588552212175869726706878282129764556884765625,0.13724523706487057328473611050867475569248199462890625,0.0199728099450082220711610858643325627781450748443603515625,-0.00605572356538808427572906367686300654895603656768798828125,0.03940180007520845129054265498780296184122562408447265625,0.041211886862768276618140816935920156538486480712890625,-0.011597757709640353629421127834575599990785121917724609375,0.04040032235527114823359084994081058539450168609619140625,0.0124910879942326143166031471309906919486820697784423828125,0.037373825430299711936044104731990955770015716552734375,0.0135762119321471974586756914504803717136383056640625,-0.0023705128247681205196084608388673586887307465076446533203125,0.005928494875239025650726087945940889767371118068695068359375,-0.0027960641247604285652972322395726223476231098175048828125,-0.0349471137818841981470541213639080524444580078125,0.0441041123637914422861427965472103096544742584228515625,0.025590892171850281033851359779873746447265148162841796875,-0.001515032522237486252436600153714607586152851581573486328125,0.00249734528176626287276906879242233117111027240753173828125,-0.0220305168792354448548120871009814436547458171844482421875,-0.0691444602190651458339942792008514516055583953857421875,0.038843058922825524081900994133320637047290802001953125,0.0177852048873823644081770822822363697923719882965087890625,-0.019449966892681587460334213801615987904369831085205078125,-0.00834466342594969955059891475457334308885037899017333984375,-0.00020705977769662421879293123794241182622499763965606689453125,0.006035884270247127668385100918158059357665479183197021484375,0.01613081719757404608461826001075678505003452301025390625,0.00853797180423414465988418697861561668105423450469970703125,0.062196106557204304532415761741503956727683544158935546875,0.086952501823279348958095624766428954899311065673828125,0.08228647737125539818325847818414331413805484771728515625,0.03962561818981298611408448095971834845840930938720703125,-0.0080269958118049482276301631600290420465171337127685546875,-0.0342923750065626531391416165206464938819408416748046875,-0.03318722655070881211170075175687088631093502044677734375,0.035059757526159744667193507439151289872825145721435546875,0.03774931156671611220954076770794927142560482025146484375,0.00035811354511120808974400375745972269214689731597900390625,-0.02968158692021106992431356275119469501078128814697265625,-0.025723715612581347922382946080688270740211009979248046875,-0.0124848929649230590277486641070936457253992557525634765625,-0.032032193720009906334755811485592857934534549713134765625,-0.057289981866560611700744942709206952713429927825927734375,-0.006121119119203571011522679867766782990656793117523193359375,0.035352528486266375506996695321504375897347927093505859375,0.0230487332172355507964311982505023479461669921875,-0.004799531828411807143908163197920657694339752197265625,0.017801009871951288532354595872675417922437191009521484375,0.0904520797678363963623127119717537425458431243896484375,0.08066919002931249860210982660646550357341766357421875,0.08992820460009252891975251031908555887639522552490234375,0.02517949335534953869686347616152488626539707183837890625,0.043708493426615639687593528606157633475959300994873046875,0.06181901225713164194086601810340653173625469207763671875,0.06640076813111407683098974530366831459105014801025390625,0.0818911400595401517410465430657495744526386260986328125,0.07997482491140851801336708604139857925474643707275390625,0.063698691360282000406556335292407311499118804931640625,0.05286646705382098965220194486391847021877765655517578125,0.00267268006626194230823667652430231100879609584808349609375,0.0039924404136062012493635364762667450122535228729248046875,0.0285742037000765343457420186723538790829479694366455078125,0.0166668414518365837206914648049860261380672454833984375,-0.0251493621408104377212833213661724585108458995819091796875,-0.0216514308739174342333111411562640569172799587249755859375,-0.0241102297413411693904894406159655773080885410308837890625,-0.01950290729995250715855803491649567149579524993896484375,0.036507878682359169719706670775849488563835620880126953125,0.11834120708500682483954591361907660029828548431396484375,0.1370690291626915080502868704570573754608631134033203125,0.036787307191772790349038046997520723380148410797119140625,-0.00547973300588522511944677972905992646701633930206298828125,0.0173519935988864469622594555175965069793164730072021484375,0.047536538422714276486136242283464525826275348663330078125,0.0647432113085317506584459579244139604270458221435546875,0.0340073163329396577214680519318790175020694732666015625,-0.005264148482771256742918097870642668567597866058349609375,0.0016625467485885565832592902779651922173798084259033203125,-0.0288267643750511337596975636188290081918239593505859375,-0.0646735643288111894388947575862403027713298797607421875,-0.04034228749467429209207836038331151939928531646728515625,0.01044594937662673798939305669364330242387950420379638671875,0.04976043685539828509423188052096520550549030303955078125,0.036517852765389491320746628844062797725200653076171875,-0.021952001626307247883485018746796413324773311614990234375,-0.0371674806941900970347347765709855593740940093994140625,-0.0945652790462039039010022634101915173232555389404296875,0.029223288964920157706472991776536218822002410888671875,-0.00557849387863539047938132853232673369348049163818359375,-0.00936280172898990188656842548198255826719105243682861328125,0.0343545399216196312153215330909006297588348388671875,0.042216996022957177514545179519700468517839908599853515625,0.0197446610193930359444802746793357073329389095306396484375,-0.00900881189842797462652423945428381557576358318328857421875,0.0089079317289348682040728277797825285233557224273681640625,0.004558435844723774006681527026785261114127933979034423828125,0.0008748439957628854901638959518095362000167369842529296875,0.0109934703504556419151327872896217741072177886962890625,0.0191145878959274317931971154393977485597133636474609375,0.00584021850335299068379679710005802917294204235076904296875,0.04949578310626491506329927005936042405664920806884765625,0.0175087781065763337107199504316668026149272918701171875,0.11418465735366124802485643385807634331285953521728515625,-0.01497341854244642334048620568864862434566020965576171875,-0.128286768552570651369393317509093321859836578369140625,-0.06249446644998014888106041553328395821154117584228515625,0.024464222442220524833533801256635342724621295928955078125,0.0200976537398845668536129238646026351489126682281494140625,0.068810679670357810522318686707876622676849365234375,0.046872055967789490182884293290044297464191913604736328125,0.05998432136689323124212336324490024708211421966552734375,0.02915890152656515355023003621681709773838520050048828125,0.0124458934914084828893265921578858979046344757080078125,0.0891607704767490572006494176093838177621364593505859375,0.02531605237787167006491273468782310374081134796142578125,0.07214095812648331496053089040287886746227741241455078125,0.0481330325510087309037743352746474556624889373779296875,0.007164675516215697481658963852169108577072620391845703125,-0.0758469980705883395355471066068275831639766693115234375,-0.1276182218613483299041178042898536659777164459228515625,-0.07290419883795150324257150487028411589562892913818359375,0.0197949140710328812253759878103664959780871868133544921875,0.11034311298787603805582335780854918994009494781494140625,0.047780266676844984630179169471375644207000732421875,0.024812015754405704337504090517541044391691684722900390625,-0.00245388136786642112319167807754638488404452800750732421875,0.00053286502141336455906639457680284976959228515625,0.037771879266073560277305887211696244776248931884765625,0.0059316195765711128562447385093037155456840991973876953125,-0.02012505625830741939896739722826168872416019439697265625,-0.011357304073551878487169375375742674805223941802978515625,-0.0689786159329447701171744711245992220938205718994140625,-0.0639362858696710389949657837860286235809326171875,-0.01459504662210559834678580415356918820179998874664306640625,0.022342777007479573680992501749642542563378810882568359375,0.035034458189316282361591703420344856567680835723876953125,0.0058912311617497110927121894974334281869232654571533203125,-0.0188318696334630712729829582485763239674270153045654296875,-0.024220785589992598063613371550673036836087703704833984375,-0.0138992177767416867639749256113645969890058040618896484375,5.2476484976361238710129697437878348864614963531494140625e-05,0.0210805629894259098644493377605613204650580883026123046875,0.0536798680443849318688620542161515913903713226318359375,0.053808046632004058462683815378113649785518646240234375,0.01117564344690028833861905610547182732261717319488525390625,0.146955729847953298072837924337363801896572113037109375,0.081961795166104745025137390257441438734531402587890625
